product_sku,week_start,sold_sum,avg_price,orders_sum,is_observed,days_with_sales,lag_1w,lag_4w,lag_12w,roll4_mean,roll12_mean,woy_sin,woy_cos,month,quarter,price_change_pct,promo_flag,price_missing
PRD0009,2025-08-18,0,43333.33333333332,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0009,2025-08-25,0,43333.33333333332,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0010,2024-08-19,0,43000,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0010,2024-08-26,0,43000,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0010,2024-09-02,0,43000,0,0,0,0,0,0,0,0,-0.9350162426854147,-0.3546048870425359,9,3,0,0,0
PRD0010,2024-09-09,0,43000,0,0,0,0,0,0,0,0,-0.970941817426052,-0.23931566428755774,9,3,0,0,0
PRD0010,2024-09-16,0,43000,0,0,0,0,0,0,0,0,-0.992708874098054,-0.12053668025532357,9,3,0,0,0
PRD0010,2024-09-23,0,43000,0,0,0,0,0,0,0,0,-1,-1.8369701987210297E-16,9,3,0,0,0
PRD0010,2024-09-30,0,43000,0,0,0,0,0,0,0,0,-0.992708874098054,0.1205366802553232,9,3,0,0,0
PRD0010,2024-10-07,0,43000,0,0,0,0,0,0,0,0,-0.9709418174260521,0.23931566428755738,10,4,0,0,0
PRD0010,2024-10-14,6,47250,2,1,2,0,0,0,0,0,-0.9350162426854148,0.35460488704253557,10,4,0.09883720930232558,0,0
PRD0010,2024-10-21,7,52714.28571428572,4,1,3,6,0,0,1.5,0.6666666666666666,-0.8854560256532101,0.464723172043768,10,4,0.11564625850340143,0,0
PRD0010,2024-10-28,0,43000,0,0,0,7,0,0,3.25,1.3,-0.822983865893657,0.5680647467311548,10,4,-0.18428184281842824,1,0
PRD0010,2024-11-04,19,47081.33971291866,5,1,2,0,0,0,3.25,1.1818181818181819,-0.7485107481711011,0.6631226582407952,11,4,0.09491487704462008,0,0
PRD0010,2024-11-11,2,60000,2,1,2,19,6,0,8,2.6666666666666665,-0.6631226582407955,0.7485107481711007,11,4,0.27439024390243894,0,0
PRD0010,2024-11-18,0,60000,0,0,0,2,7,0,7,2.8333333333333335,-0.5680647467311559,0.8229838658936564,11,4,0,0,0
PRD0010,2024-11-25,2,44000,1,1,1,0,0,0,5.25,2.8333333333333335,-0.4647231720437684,0.88545602565321,11,4,-0.26666666666666666,1,0
PRD0010,2024-12-02,0,44000,0,0,0,2,19,0,5.75,3,-0.35460488704253595,0.9350162426854147,12,4,0,0,0
PRD0010,2024-12-09,1,44000,1,1,1,0,2,0,1,3,-0.2393156642875578,0.970941817426052,12,4,0,0,0
PRD0010,2024-12-16,1,44000,1,1,1,1,0,0,0.75,3.0833333333333335,-0.12053668025532363,0.992708874098054,12,4,0,0,0
PRD0010,2024-12-23,1,44000,1,1,1,1,2,0,1,3.1666666666666665,6.432490598706546E-16,1,12,4,0,0,0
PRD0010,2024-12-30,1,45000,1,1,1,1,0,0,0.75,3.25,0.12053668025532314,0.992708874098054,12,4,0.022727272727272728,0,0
PRD0010,2025-01-06,0,45000,0,0,0,1,1,6,1,3.3333333333333335,0.23931566428755774,0.970941817426052,1,1,0,0,0
PRD0010,2025-01-13,1,60000,1,1,1,0,1,7,0.75,2.8333333333333335,0.3546048870425356,0.9350162426854148,1,1,0.3333333333333333,0,0
PRD0010,2025-01-20,2,52500,2,1,2,1,1,0,0.75,2.3333333333333335,0.4647231720437685,0.8854560256532099,1,1,-0.125,1,0
PRD0010,2025-01-27,0,60000,0,0,0,2,1,19,1,2.5,0.5680647467311558,0.8229838658936564,1,1,0.14285714285714285,0,0
PRD0010,2025-02-03,6,48000,1,1,1,0,0,2,0.75,0.9166666666666666,0.6631226582407952,0.7485107481711011,2,1,-0.2,1,0
PRD0010,2025-02-10,2,48000,2,1,2,6,1,0,2.25,1.25,0.7485107481711011,0.6631226582407953,2,1,0,0,0
PRD0010,2025-02-17,0,48000,0,0,0,2,2,2,2.5,1.4166666666666667,0.8229838658936564,0.5680647467311559,2,1,0,0,0
PRD0010,2025-02-24,0,48000,0,0,0,0,0,0,2,1.25,0.8854560256532099,0.4647231720437686,2,1,0,0,0
PRD0010,2025-03-03,0,48000,0,0,0,0,6,1,2,1.25,0.9350162426854148,0.35460488704253557,3,1,0,0,0
PRD0010,2025-03-10,0,48000,0,0,0,0,2,1,0.5,1.1666666666666667,0.970941817426052,0.23931566428755804,3,1,0,0,0
PRD0010,2025-03-17,0,48000,0,0,0,0,0,1,0,1.0833333333333333,0.992708874098054,0.120536680255323,3,1,0,0,0
PRD0010,2025-03-24,7,47200,2,1,1,0,0,1,0,1,1,-1.6081226496766366E-16,3,1,-0.016666666666666666,0,0
PRD0010,2025-03-31,0,47200,0,0,0,7,0,0,1.75,1.5,0.992708874098054,-0.12053668025532288,3,1,0,0,0
PRD0010,2025-04-07,2,45000,2,1,2,0,0,1,1.75,1.5,0.9709418174260521,-0.2393156642875575,4,2,-0.046610169491525424,0,0
PRD0010,2025-04-14,0,45000,0,0,0,2,0,2,2.25,1.5833333333333333,0.9350162426854148,-0.35460488704253545,4,2,0,0,0
PRD0010,2025-04-21,1,48000,1,1,1,0,7,0,2.25,1.4166666666666667,0.8854560256532099,-0.4647231720437685,4,2,0.06666666666666667,0,0
PRD0010,2025-04-28,1,45000,1,1,1,1,0,6,0.75,1.5,0.8229838658936565,-0.5680647467311557,4,2,-0.0625,1,0
PRD0010,2025-05-05,1,45000,1,1,1,1,2,2,1,1.0833333333333333,0.7485107481711013,-0.663122658240795,5,2,0,0,0
PRD0010,2025-05-12,3,44000,2,1,2,1,0,0,0.75,1,0.6631226582407952,-0.7485107481711012,5,2,-0.022222222222222223,0,0
PRD0010,2025-05-19,4,44000,2,1,2,3,1,0,1.5,1.25,0.5680647467311558,-0.8229838658936564,5,2,0,0,0
PRD0010,2025-05-26,4,45000,2,1,2,4,1,0,2.25,1.5833333333333333,0.46472317204376906,-0.8854560256532096,5,2,0.022727272727272728,0,0
PRD0010,2025-06-02,2,45000,1,1,1,4,1,0,3,1.9166666666666667,0.35460488704253584,-0.9350162426854147,6,2,0,0,0
PRD0010,2025-06-09,16,45531.25,8,1,4,2,3,0,3.25,2.0833333333333335,0.23931566428755768,-0.970941817426052,6,2,0.011805555555555555,0,0
PRD0010,2025-06-16,4,47000,3,1,3,16,4,7,6.5,3.4166666666666665,0.12053668025532308,-0.992708874098054,6,2,0.03225806451612903,0,0
PRD0010,2025-06-23,1,47000,1,1,1,4,4,0,6.5,3.1666666666666665,-3.216245299353273E-16,-1,6,2,0,0,0
PRD0010,2025-06-30,10,47000,5,1,3,1,2,2,5.75,3.25,-0.12053668025532283,-0.992708874098054,6,2,0,0,0
PRD0010,2025-07-07,3,47333.333333333336,1,1,1,10,16,0,7.75,3.9166666666666665,-0.23931566428755743,-0.9709418174260521,7,3,0.0070921985815603356,0,0
PRD0010,2025-07-14,4,48000,3,1,3,3,4,1,4.5,4.166666666666667,-0.3546048870425356,-0.9350162426854148,7,3,0.01408450704225347,0,0
PRD0010,2025-07-21,5,48000,4,1,3,4,1,1,4.5,4.416666666666667,-0.46472317204376806,-0.8854560256532101,7,3,0,0,0
PRD0010,2025-07-28,9,47111.11111111111,4,1,4,5,10,1,5.5,4.75,-0.5680647467311556,-0.8229838658936566,7,3,-0.018518518518518552,0,0
PRD0010,2025-08-04,25,49448.164800000006,4,1,4,9,3,3,5.25,5.416666666666667,-0.663122658240795,-0.7485107481711013,8,3,0.04960727169811337,0,0
PRD0010,2025-08-11,7,49657.142857142855,3,1,2,25,4,4,10.75,7.25,-0.7485107481711011,-0.6631226582407952,8,3,0.00422620451108934,0,0
PRD0010,2025-08-18,3,50000,2,1,2,7,5,4,11.5,7.5,-0.8229838658936564,-0.5680647467311559,8,3,0.006904487917146187,0,0
PRD0010,2025-08-25,0,50000,0,0,0,3,9,2,11,7.416666666666667,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0011,2024-08-19,0,0,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,1
PRD0011,2024-08-26,0,0,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,1
PRD0011,2024-09-02,0,0,0,0,0,0,0,0,0,0,-0.9350162426854147,-0.3546048870425359,9,3,0,0,1
PRD0011,2024-09-09,0,0,0,0,0,0,0,0,0,0,-0.970941817426052,-0.23931566428755774,9,3,0,0,1
PRD0011,2024-09-16,0,0,0,0,0,0,0,0,0,0,-0.992708874098054,-0.12053668025532357,9,3,0,0,1
PRD0011,2024-09-23,0,0,0,0,0,0,0,0,0,0,-1,-1.8369701987210297E-16,9,3,0,0,1
PRD0011,2024-09-30,0,0,0,0,0,0,0,0,0,0,-0.992708874098054,0.1205366802553232,9,3,0,0,1
PRD0011,2024-10-07,0,0,0,0,0,0,0,0,0,0,-0.9709418174260521,0.23931566428755738,10,4,0,0,1
PRD0011,2024-10-14,0,0,0,0,0,0,0,0,0,0,-0.9350162426854148,0.35460488704253557,10,4,0,0,1
PRD0011,2024-10-21,1,0,1,1,1,0,0,0,0,0,-0.8854560256532101,0.464723172043768,10,4,0,0,1
PRD0011,2024-10-28,0,0,0,0,0,1,0,0,0.25,0.1,-0.822983865893657,0.5680647467311548,10,4,0,0,1
PRD0011,2024-11-04,0,0,0,0,0,0,0,0,0.25,0.09090909090909091,-0.7485107481711011,0.6631226582407952,11,4,0,0,1
PRD0011,2024-11-11,0,0,0,0,0,0,0,0,0.25,0.08333333333333333,-0.6631226582407955,0.7485107481711007,11,4,0,0,1
PRD0011,2024-11-18,0,0,0,0,0,0,1,0,0.25,0.08333333333333333,-0.5680647467311559,0.8229838658936564,11,4,0,0,1
PRD0011,2024-11-25,0,0,0,0,0,0,0,0,0,0.08333333333333333,-0.4647231720437684,0.88545602565321,11,4,0,0,1
PRD0011,2024-12-02,0,0,0,0,0,0,0,0,0,0.08333333333333333,-0.35460488704253595,0.9350162426854147,12,4,0,0,1
PRD0011,2024-12-09,0,0,0,0,0,0,0,0,0,0.08333333333333333,-0.2393156642875578,0.970941817426052,12,4,0,0,1
PRD0011,2024-12-16,3,19000,1,1,1,0,0,0,0,0.08333333333333333,-0.12053668025532363,0.992708874098054,12,4,0,0,0
PRD0011,2024-12-23,4,32000,1,1,1,3,0,0,0.75,0.3333333333333333,6.432490598706546E-16,1,12,4,0.6842105263157895,0,0
PRD0011,2024-12-30,0,32000,0,0,0,4,0,0,1.75,0.6666666666666666,0.12053668025532314,0.992708874098054,12,4,0,0,0
PRD0011,2025-01-06,0,32000,0,0,0,0,0,0,1.75,0.6666666666666666,0.23931566428755774,0.970941817426052,1,1,0,0,0
PRD0011,2025-01-13,0,32000,0,0,0,0,3,1,1.75,0.6666666666666666,0.3546048870425356,0.9350162426854148,1,1,0,0,0
PRD0011,2025-01-20,0,32000,0,0,0,0,4,0,1,0.5833333333333334,0.4647231720437685,0.8854560256532099,1,1,0,0,0
PRD0011,2025-01-27,0,32000,0,0,0,0,0,0,0,0.5833333333333334,0.5680647467311558,0.8229838658936564,1,1,0,0,0
PRD0011,2025-02-03,0,32000,0,0,0,0,0,0,0,0.5833333333333334,0.6631226582407952,0.7485107481711011,2,1,0,0,0
PRD0011,2025-02-10,3,33333.333333333336,1,1,1,0,0,0,0,0.5833333333333334,0.7485107481711011,0.6631226582407953,2,1,0.04166666666666674,0,0
PRD0011,2025-02-17,1,35000,1,1,1,3,0,0,0.75,0.8333333333333334,0.8229838658936564,0.5680647467311559,2,1,0.049999999999999926,0,0
PRD0011,2025-02-24,9,34444.444444444445,2,1,2,1,0,0,1,0.9166666666666666,0.8854560256532099,0.4647231720437686,2,1,-0.01587301587301585,0,0
PRD0011,2025-03-03,0,34166.666666666664,0,0,0,9,0,0,3.25,1.6666666666666667,0.9350162426854148,0.35460488704253557,3,1,-0.008064516129032352,0,0
PRD0011,2025-03-10,0,34166.666666666664,0,0,0,0,3,3,3.25,1.6666666666666667,0.970941817426052,0.23931566428755804,3,1,0,0,0
PRD0011,2025-03-17,6,39166.666666666664,1,1,1,0,1,4,2.5,1.4166666666666667,0.992708874098054,0.120536680255323,3,1,0.14634146341463417,0,0
PRD0011,2025-03-24,0,39166.666666666664,0,0,0,6,9,0,3.75,1.5833333333333333,1,-1.6081226496766366E-16,3,1,0,0,0
PRD0011,2025-03-31,0,39166.666666666664,0,0,0,0,0,0,1.5,1.5833333333333333,0.992708874098054,-0.12053668025532288,3,1,0,0,0
PRD0011,2025-04-07,0,39166.666666666664,0,0,0,0,0,0,1.5,1.5833333333333333,0.9709418174260521,-0.2393156642875575,4,2,0,0,0
PRD0011,2025-04-14,0,39166.666666666664,0,0,0,0,6,0,1.5,1.5833333333333333,0.9350162426854148,-0.35460488704253545,4,2,0,0,0
PRD0011,2025-04-21,0,39166.666666666664,0,0,0,0,0,0,0,1.5833333333333333,0.8854560256532099,-0.4647231720437685,4,2,0,0,0
PRD0011,2025-04-28,0,39166.666666666664,0,0,0,0,0,0,0,1.5833333333333333,0.8229838658936565,-0.5680647467311557,4,2,0,0,0
PRD0011,2025-05-05,0,39166.666666666664,0,0,0,0,0,3,0,1.5833333333333333,0.7485107481711013,-0.663122658240795,5,2,0,0,0
PRD0011,2025-05-12,0,39166.666666666664,0,0,0,0,0,1,0,1.3333333333333333,0.6631226582407952,-0.7485107481711012,5,2,0,0,0
PRD0011,2025-05-19,0,39166.666666666664,0,0,0,0,0,9,0,1.25,0.5680647467311558,-0.8229838658936564,5,2,0,0,0
PRD0011,2025-05-26,0,39166.666666666664,0,0,0,0,0,0,0,0.5,0.46472317204376906,-0.8854560256532096,5,2,0,0,0
PRD0011,2025-06-02,0,39166.666666666664,0,0,0,0,0,0,0,0.5,0.35460488704253584,-0.9350162426854147,6,2,0,0,0
PRD0011,2025-06-09,0,39166.666666666664,0,0,0,0,0,6,0,0.5,0.23931566428755768,-0.970941817426052,6,2,0,0,0
PRD0011,2025-06-16,0,39166.666666666664,0,0,0,0,0,0,0,0,0.12053668025532308,-0.992708874098054,6,2,0,0,0
PRD0011,2025-06-23,0,39166.666666666664,0,0,0,0,0,0,0,0,-3.216245299353273E-16,-1,6,2,0,0,0
PRD0011,2025-06-30,0,39166.666666666664,0,0,0,0,0,0,0,0,-0.12053668025532283,-0.992708874098054,6,2,0,0,0
PRD0011,2025-07-07,0,39166.666666666664,0,0,0,0,0,0,0,0,-0.23931566428755743,-0.9709418174260521,7,3,0,0,0
PRD0011,2025-07-14,15,35000,2,1,2,0,0,0,0,0,-0.3546048870425356,-0.9350162426854148,7,3,-0.1063829787234042,1,0
PRD0011,2025-07-21,1,35000,1,1,1,15,0,0,3.75,1.25,-0.46472317204376806,-0.8854560256532101,7,3,0,0,0
PRD0011,2025-07-28,0,35000,0,0,0,1,0,0,4,1.3333333333333333,-0.5680647467311556,-0.8229838658936566,7,3,0,0,0
PRD0011,2025-08-04,0,35000,0,0,0,0,0,0,4,1.3333333333333333,-0.663122658240795,-0.7485107481711013,8,3,0,0,0
PRD0011,2025-08-11,0,35000,0,0,0,0,15,0,4,1.3333333333333333,-0.7485107481711011,-0.6631226582407952,8,3,0,0,0
PRD0011,2025-08-18,0,35000,0,0,0,0,1,0,0.25,1.3333333333333333,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0011,2025-08-25,0,35000,0,0,0,0,0,0,0,1.3333333333333333,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0012,2024-08-19,0,9000,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0012,2024-08-26,0,9000,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0012,2024-09-02,0,9000,0,0,0,0,0,0,0,0,-0.9350162426854147,-0.3546048870425359,9,3,0,0,0
PRD0012,2024-09-09,0,9000,0,0,0,0,0,0,0,0,-0.970941817426052,-0.23931566428755774,9,3,0,0,0
PRD0012,2024-09-16,0,9000,0,0,0,0,0,0,0,0,-0.992708874098054,-0.12053668025532357,9,3,0,0,0
PRD0012,2024-09-23,0,9000,0,0,0,0,0,0,0,0,-1,-1.8369701987210297E-16,9,3,0,0,0
PRD0012,2024-09-30,0,9000,0,0,0,0,0,0,0,0,-0.992708874098054,0.1205366802553232,9,3,0,0,0
PRD0012,2024-10-07,0,9000,0,0,0,0,0,0,0,0,-0.9709418174260521,0.23931566428755738,10,4,0,0,0
PRD0012,2024-10-14,0,9000,0,0,0,0,0,0,0,0,-0.9350162426854148,0.35460488704253557,10,4,0,0,0
PRD0012,2024-10-21,0,9000,0,0,0,0,0,0,0,0,-0.8854560256532101,0.464723172043768,10,4,0,0,0
PRD0012,2024-10-28,0,9000,0,0,0,0,0,0,0,0,-0.822983865893657,0.5680647467311548,10,4,0,0,0
PRD0012,2024-11-04,0,9000,0,0,0,0,0,0,0,0,-0.7485107481711011,0.6631226582407952,11,4,0,0,0
PRD0012,2024-11-11,17,9000,3,1,3,0,0,0,0,0,-0.6631226582407955,0.7485107481711007,11,4,0,0,0
PRD0012,2024-11-18,20,9000,1,1,1,17,0,0,4.25,1.4166666666666667,-0.5680647467311559,0.8229838658936564,11,4,0,0,0
PRD0012,2024-11-25,0,9000,0,0,0,20,0,0,9.25,3.0833333333333335,-0.4647231720437684,0.88545602565321,11,4,0,0,0
PRD0012,2024-12-02,0,9000,0,0,0,0,0,0,9.25,3.0833333333333335,-0.35460488704253595,0.9350162426854147,12,4,0,0,0
PRD0012,2024-12-09,0,9000,0,0,0,0,17,0,9.25,3.0833333333333335,-0.2393156642875578,0.970941817426052,12,4,0,0,0
PRD0012,2024-12-16,0,9000,0,0,0,0,20,0,5,3.0833333333333335,-0.12053668025532363,0.992708874098054,12,4,0,0,0
PRD0012,2024-12-23,0,9000,0,0,0,0,0,0,0,3.0833333333333335,6.432490598706546E-16,1,12,4,0,0,0
PRD0012,2024-12-30,0,9000,0,0,0,0,0,0,0,3.0833333333333335,0.12053668025532314,0.992708874098054,12,4,0,0,0
PRD0012,2025-01-06,0,9000,0,0,0,0,0,0,0,3.0833333333333335,0.23931566428755774,0.970941817426052,1,1,0,0,0
PRD0012,2025-01-13,0,9000,0,0,0,0,0,0,0,3.0833333333333335,0.3546048870425356,0.9350162426854148,1,1,0,0,0
PRD0012,2025-01-20,0,9000,0,0,0,0,0,0,0,3.0833333333333335,0.4647231720437685,0.8854560256532099,1,1,0,0,0
PRD0012,2025-01-27,0,9000,0,0,0,0,0,0,0,3.0833333333333335,0.5680647467311558,0.8229838658936564,1,1,0,0,0
PRD0012,2025-02-03,0,9000,0,0,0,0,0,17,0,3.0833333333333335,0.6631226582407952,0.7485107481711011,2,1,0,0,0
PRD0012,2025-02-10,0,9000,0,0,0,0,0,20,0,1.6666666666666667,0.7485107481711011,0.6631226582407953,2,1,0,0,0
PRD0012,2025-02-17,0,9000,0,0,0,0,0,0,0,0,0.8229838658936564,0.5680647467311559,2,1,0,0,0
PRD0012,2025-02-24,0,9000,0,0,0,0,0,0,0,0,0.8854560256532099,0.4647231720437686,2,1,0,0,0
PRD0012,2025-03-03,0,9000,0,0,0,0,0,0,0,0,0.9350162426854148,0.35460488704253557,3,1,0,0,0
PRD0012,2025-03-10,0,9000,0,0,0,0,0,0,0,0,0.970941817426052,0.23931566428755804,3,1,0,0,0
PRD0012,2025-03-17,0,9000,0,0,0,0,0,0,0,0,0.992708874098054,0.120536680255323,3,1,0,0,0
PRD0012,2025-03-24,0,9000,0,0,0,0,0,0,0,0,1,-1.6081226496766366E-16,3,1,0,0,0
PRD0012,2025-03-31,0,9000,0,0,0,0,0,0,0,0,0.992708874098054,-0.12053668025532288,3,1,0,0,0
PRD0012,2025-04-07,0,9000,0,0,0,0,0,0,0,0,0.9709418174260521,-0.2393156642875575,4,2,0,0,0
PRD0012,2025-04-14,0,9000,0,0,0,0,0,0,0,0,0.9350162426854148,-0.35460488704253545,4,2,0,0,0
PRD0012,2025-04-21,0,9000,0,0,0,0,0,0,0,0,0.8854560256532099,-0.4647231720437685,4,2,0,0,0
PRD0012,2025-04-28,0,9000,0,0,0,0,0,0,0,0,0.8229838658936565,-0.5680647467311557,4,2,0,0,0
PRD0012,2025-05-05,0,9000,0,0,0,0,0,0,0,0,0.7485107481711013,-0.663122658240795,5,2,0,0,0
PRD0012,2025-05-12,0,9000,0,0,0,0,0,0,0,0,0.6631226582407952,-0.7485107481711012,5,2,0,0,0
PRD0012,2025-05-19,0,9000,0,0,0,0,0,0,0,0,0.5680647467311558,-0.8229838658936564,5,2,0,0,0
PRD0012,2025-05-26,0,9000,0,0,0,0,0,0,0,0,0.46472317204376906,-0.8854560256532096,5,2,0,0,0
PRD0012,2025-06-02,0,9000,0,0,0,0,0,0,0,0,0.35460488704253584,-0.9350162426854147,6,2,0,0,0
PRD0012,2025-06-09,0,9000,0,0,0,0,0,0,0,0,0.23931566428755768,-0.970941817426052,6,2,0,0,0
PRD0012,2025-06-16,0,9000,0,0,0,0,0,0,0,0,0.12053668025532308,-0.992708874098054,6,2,0,0,0
PRD0012,2025-06-23,0,9000,0,0,0,0,0,0,0,0,-3.216245299353273E-16,-1,6,2,0,0,0
PRD0012,2025-06-30,0,9000,0,0,0,0,0,0,0,0,-0.12053668025532283,-0.992708874098054,6,2,0,0,0
PRD0012,2025-07-07,0,9000,0,0,0,0,0,0,0,0,-0.23931566428755743,-0.9709418174260521,7,3,0,0,0
PRD0012,2025-07-14,0,9000,0,0,0,0,0,0,0,0,-0.3546048870425356,-0.9350162426854148,7,3,0,0,0
PRD0012,2025-07-21,0,9000,0,0,0,0,0,0,0,0,-0.46472317204376806,-0.8854560256532101,7,3,0,0,0
PRD0012,2025-07-28,0,9000,0,0,0,0,0,0,0,0,-0.5680647467311556,-0.8229838658936566,7,3,0,0,0
PRD0012,2025-08-04,0,9000,0,0,0,0,0,0,0,0,-0.663122658240795,-0.7485107481711013,8,3,0,0,0
PRD0012,2025-08-11,0,9000,0,0,0,0,0,0,0,0,-0.7485107481711011,-0.6631226582407952,8,3,0,0,0
PRD0012,2025-08-18,0,9000,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0012,2025-08-25,0,9000,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0013,2024-08-19,0,44000,0,0,0,0,0,0,0,0,-0.8229838658936564,-0.5680647467311559,8,3,0,0,0
PRD0013,2024-08-26,0,44000,0,0,0,0,0,0,0,0,-0.8854560256532096,-0.4647231720437691,8,3,0,0,0
PRD0013,2024-09-02,0,44000,0,0,0,0,0,0,0,0,-0.9350162426854147,-0.3546048870425359,9,3,0,0,0
PRD0013,2024-09-09,0,44000,0,0,0,0,0,0,0,0,-0.970941817426052,-0.23931566428755774,9,3,0,0,0
PRD0013,2024-09-16,0,44000,0,0,0,0,0,0,0,0,-0.992708874098054,-0.12053668025532357,9,3,0,0,0
PRD0013,2024-09-23,0,44000,0,0,0,0,0,0,0,0,-1,-1.8369701987210297E-16,9,3,0,0,0
PRD0013,2024-09-30,0,44000,0,0,0,0,0,0,0,0,-0.992708874098054,0.1205366802553232,9,3,0,0,0
PRD0013,2024-10-07,0,44000,0,0,0,0,0,0,0,0,-0.9709418174260521,0.23931566428755738,10,4,0,0,0
PRD0013,2024-10-14,0,44000,0,0,0,0,0,0,0,0,-0.9350162426854148,0.35460488704253557,10,4,0,0,0
PRD0013,2024-10-21,0,44000,0,0,0,0,0,0,0,0,-0.8854560256532101,0.464723172043768,10,4,0,0,0
PRD0013,2024-10-28,0,44000,0,0,0,0,0,0,0,0,-0.822983865893657,0.5680647467311548,10,4,0,0,0
PRD0013,2024-11-04,0,44000,0,0,0,0,0,0,0,0,-0.7485107481711011,0.6631226582407952,11,4,0,0,0
PRD0013,2024-11-11,0,44000,0,0,0,0,0,0,0,0,-0.6631226582407955,0.7485107481711007,11,4,0,0,0
PRD0013,2024-11-18,0,44000,0,0,0,0,0,0,0,0,-0.5680647467311559,0.8229838658936564,11,4,0,0,0
PRD0013,2024-11-25,0,44000,0,0,0,0,0,0,0,0,-0.4647231720437684,0.88545602565321,11,4,0,0,0
PRD0013,2024-12-02,1,44000,1,1,1,0,0,0,0,0,-0.35460488704253595,0.9350162426854147,12,4,0,0,0
PRD0013,2024-12-09,0,44000,0,0,0,1,0,0,0.25,0.08333333333333333,-0.2393156642875578,0.970941817426052,12,4,0,0,0
PRD0013,2024-12-16,6,44000,2,1,2,0,0,0,0.25,0.08333333333333333,-0.12053668025532363,0.992708874098054,12,4,0,0,0
PRD0013,2024-12-23,2,44000,1,1,1,6,0,0,1.75,0.5833333333333334,6.432490598706546E-16,1,12,4,0,0,0
PRD0013,2024-12-30,0,44000,0,0,0,2,1,0,2.25,0.75,0.12053668025532314,0.992708874098054,12,4,0,0,0
PRD0013,2025-01-06,9,45000,4,1,3,0,0,0,2,0.75,0.23931566428755774,0.970941817426052,1,1,0.022727272727272728,0,0
PRD0013,2025-01-13,0,45000,0,0,0,9,6,0,4.25,1.5,0.3546048870425356,0.9350162426854148,1,1,0,0,0
PRD0013,2025-01-20,1,45000,1,1,1,0,2,0,2.75,1.5,0.4647231720437685,0.8854560256532099,1,1,0,0,0
PRD0013,2025-01-27,4,45000,2,1,1,1,0,0,2.5,1.5833333333333333,0.5680647467311558,0.8229838658936564,1,1,0,0,0
PRD0013,2025-02-03,2,50000,2,1,2,4,9,0,3.5,1.9166666666666667,0.6631226582407952,0.7485107481711011,2,1,0.1111111111111111,0,0
PRD0013,2025-02-10,0,50000,0,0,0,2,0,0,1.75,2.0833333333333335,0.7485107481711011,0.6631226582407953,2,1,0,0,0
PRD0013,2025-02-17,0,50000,0,0,0,0,1,0,1.75,2.0833333333333335,0.8229838658936564,0.5680647467311559,2,1,0,0,0
PRD0013,2025-02-24,0,50000,0,0,0,0,4,1,1.5,2.0833333333333335,0.8854560256532099,0.4647231720437686,2,1,0,0,0
PRD0013,2025-03-03,0,50000,0,0,0,0,2,0,0.5,2,0.9350162426854148,0.35460488704253557,3,1,0,0,0
PRD0013,2025-03-10,0,50000,0,0,0,0,0,6,0,2,0.970941817426052,0.23931566428755804,3,1,0,0,0
PRD0013,2025-03-17,0,50000,0,0,0,0,0,2,0,1.5,0.992708874098054,0.120536680255323,3,1,0,0,0
PRD0013,2025-03-24,0,50000,0,0,0,0,0,0,0,1.3333333333333333,1,-1.6081226496766366E-16,3,1,0,0,0
PRD0013,2025-03-31,0,50000,0,0,0,0,0,9,0,1.3333333333333333,0.992708874098054,-0.12053668025532288,3,1,0,0,0
PRD0013,2025-04-07,0,50000,0,0,0,0,0,0,0,0.5833333333333334,0.9709418174260521,-0.2393156642875575,4,2,0,0,0
PRD0013,2025-04-14,0,50000,0,0,0,0,0,1,0,0.5833333333333334,0.9350162426854148,-0.35460488704253545,4,2,0,0,0
PRD0013,2025-04-21,0,50000,0,0,0,0,0,4,0,0.5,0.8854560256532099,-0.4647231720437685,4,2,0,0,0
PRD0013,2025-04-28,0,50000,0,0,0,0,0,2,0,0.16666666666666666,0.8229838658936565,-0.5680647467311557,4,2,0,0,0
PRD0013,2025-05-05,0,50000,0,0,0,0,0,0,0,0,0.7485107481711013,-0.663122658240795,5,2,0,0,0
PRD0013,2025-05-12,0,50000,0,0,0,0,0,0,0,0,0.6631226582407952,-0.7485107481711012,5,2,0,0,0
PRD0013,2025-05-19,0,50000,0,0,0,0,0,0,0,0,0.5680647467311558,-0.8229838658936564,5,2,0,0,0
