Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
240821UEK71GQJ,2024-08-21 19:43,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 02,45000.00,22500.00,1,22500.00,Đã hủy,0
240821UEK71GQJ,2024-08-21 19:43,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,45000.00,1,45000.00,Đã hủy,0
240821UEK71GQJ,2024-08-21 19:43,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,17500.00,1,17500.00,Đã hủy,0
240822VWFA6MSX,2024-08-22 09:42,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Quạt,29000.00,27000.00,2,54000.00,Hoàn thành,0
240822VWFA6MSX,2024-08-22 09:42,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,27000.00,2,54000.00,Hoàn thành,0
240822VWFA6MSX,2024-08-22 09:42,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,27000.00,2,54000.00,Hoàn thành,0
24082209Y1950S,2024-08-22 14:25,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,17500.00,1,17500.00,Hoàn thành,0
24082209Y1950S,2024-08-22 14:25,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,35000.00,1,35000.00,Hoàn thành,0
24082213PP03A1,2024-08-22 22:05,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,5750.00,1,5750.00,Hoàn thành,0
240822142NDTSS,2024-08-22 22:12,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Quạt,29000.00,14500.00,1,14500.00,Hoàn thành,0
2408232CWXAVG1,2024-08-23 10:23,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,17500.00,1,17500.00,Hoàn thành,0
2408232CWXAVG1,2024-08-23 10:23,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
24082334QGG0FK,2024-08-23 17:29,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,14500.00,1,14500.00,Hoàn thành,0
24082334QGG0FK,2024-08-23 17:29,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Khuê Văn Các,45000.00,22500.00,1,22500.00,Hoàn thành,0
24082334QGG0FK,2024-08-23 17:29,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,17500.00,1,17500.00,Hoàn thành,0
2408258KVY626D,2024-08-25 21:44,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,14500.00,1,14500.00,Hoàn thành,0
2408258KVY626D,2024-08-25 21:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 04,22000.00,11000.00,1,11000.00,Hoàn thành,0
2408258KVY626D,2024-08-25 21:44,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,22500.00,1,22500.00,Hoàn thành,0
2408258KVY626D,2024-08-25 21:44,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,17500.00,1,17500.00,Hoàn thành,0
2408258KVY626D,2024-08-25 21:44,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",,35000.00,17500.00,1,17500.00,Hoàn thành,0
240826AR2G50XC,2024-08-26 18:04,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Quạt,29000.00,14500.00,1,14500.00,Hoàn thành,0
240826AR2G50XC,2024-08-26 18:04,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,29000.00,1,29000.00,Hoàn thành,0
240826AR2G50XC,2024-08-26 18:04,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,29000.00,1,29000.00,Hoàn thành,0
240826AR2G50XC,2024-08-26 18:04,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,29000.00,1,29000.00,Hoàn thành,0
240827B8VA4CEF,2024-08-26 23:04,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",,35000.00,33000.00,5,165000.00,Đã hủy,0
240827DQ6XR6X4,2024-08-27 22:26,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cua 02,49000.00,24500.00,1,24500.00,Đã hủy,0
240827DQA9KJB1,2024-08-27 22:28,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,10500.00,17,178500.00,Đã hủy,0
240828FHKWHKAB,2024-08-28 15:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,17500.00,1,17500.00,Hoàn thành,0
240828FHKWHKAB,2024-08-28 15:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
240828FHKWHKAB,2024-08-28 15:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 03,35000.00,35000.00,1,35000.00,Hoàn thành,0
240828FHKWHKAB,2024-08-28 15:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828FPD967KM,2024-08-28 17:17,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,22000.00,20000.00,1,20000.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,14500.00,1,14500.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,17500.00,1,17500.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Ngẫu Nhiên,22000.00,11000.00,1,11000.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,5750.00,1,5750.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Bánh Mì,35000.00,17500.00,1,17500.00,Hoàn thành,0
240828G33BY1TE,2024-08-28 21:04,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",,35000.00,17500.00,1,17500.00,Hoàn thành,0
240828G3N67T7S,2024-08-28 21:14,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,14500.00,1,14500.00,Hoàn thành,0
240828G3N67T7S,2024-08-28 21:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,17500.00,1,17500.00,Hoàn thành,0
240828G3N67T7S,2024-08-28 21:14,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 01,35000.00,17500.00,1,17500.00,Hoàn thành,0
240829HJDWNDDS,2024-08-29 11:11,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,22000.00,11000.00,1,11000.00,Hoàn thành,0
240829HJDWNDDS,2024-08-29 11:11,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 04,22000.00,22000.00,1,22000.00,Hoàn thành,0
240829HJDWNDDS,2024-08-29 11:11,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 03,22000.00,22000.00,1,22000.00,Hoàn thành,0
240829HJDWNDDS,2024-08-29 11:11,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 01,22000.00,22000.00,1,22000.00,Hoàn thành,0
240829HJDWNDDS,2024-08-29 11:11,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,5750.00,1,5750.00,Hoàn thành,0
240829J0G03KRF,2024-08-29 15:23,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Quạt,29000.00,24000.00,5,120000.00,Hoàn thành,0
240829J0G03KRF,2024-08-29 15:23,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,24000.00,5,120000.00,Hoàn thành,0
240829J0G03KRF,2024-08-29 15:23,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,24000.00,5,120000.00,Hoàn thành,0
240829J0G03KRF,2024-08-29 15:23,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Bến Thành,29000.00,24000.00,5,120000.00,Hoàn thành,0
240829J0G03KRF,2024-08-29 15:23,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,24000.00,5,120000.00,Hoàn thành,0
240830JXJ97D1R,2024-08-30 00:21,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,14500.00,1,14500.00,Hoàn thành,0
240830JXJ97D1R,2024-08-30 00:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,22000.00,16000.00,21,336000.00,Hoàn thành,0
240830JXJ97D1R,2024-08-30 00:21,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,17500.00,1,17500.00,Hoàn thành,0
240831PED4561C,2024-08-31 09:43,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,14500.00,1,14500.00,Đã hủy,0
240831PED4561C,2024-08-31 09:43,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,11500.00,2,23000.00,Đã hủy,0
240831PED4561C,2024-08-31 09:43,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",,35000.00,33000.00,6,198000.00,Đã hủy,0
240831PF5VPD14,2024-08-31 09:56,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,14500.00,1,14500.00,Đã hủy,0
240831PF5VPD14,2024-08-31 09:56,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",,11500.00,5750.00,1,5750.00,Đã hủy,0
240831PMY7N38U,2024-08-31 11:40,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,14500.00,1,14500.00,Hoàn thành,0
240831PMY7N38U,2024-08-31 11:40,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,29000.00,1,29000.00,Hoàn thành,0
240831PMY7N38U,2024-08-31 11:40,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,17500.00,1,17500.00,Hoàn thành,0
240831PMY7N38U,2024-08-31 11:40,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,35000.00,1,35000.00,Hoàn thành,0
240831PMY7N38U,2024-08-31 11:40,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,17500.00,1,17500.00,Hoàn thành,0
