Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
250604NKYJK5HC,2025-06-04 20:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,55000.00,48000.00,2,96000.00,Hoàn thành,0
250604NKYJK5HC,2025-06-04 20:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,1,48000.00,Hoàn thành,0
250604NKYJK5HC,2025-06-04 20:30,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,20000.00,0.00,1,0.00,Hoàn thành,0
250605Q7BRS6P7,2025-06-05 11:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,SGN Lanmark 81,35000.00,35000.00,1,35000.00,Hoàn thành,0
250605Q7BRS6P7,2025-06-05 11:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250605QKSARDF8,2025-06-05 15:32,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,45000.00,42000.00,1,42000.00,Hoàn thành,0
250605R0XG503J,2025-06-05 19:27,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,SGN Cảnh,35000.00,35000.00,1,35000.00,Hoàn thành,0
250605R0XG503J,2025-06-05 19:27,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Nhà Thờ 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
250606S6QQFQRK,2025-06-06 06:43,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,ĐN - H.An Ngẫu Nhiên,35000.00,35000.00,1,35000.00,Hoàn thành,0
250606S6QQFQRK,2025-06-06 06:43,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,35000.00,35000.00,1,35000.00,Hoàn thành,0
250606S6QQFQRK,2025-06-06 06:43,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Hội An Chùa Cầu,35000.00,35000.00,1,35000.00,Hoàn thành,0
250606S6QQFQRK,2025-06-06 06:43,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,50000.00,45000.00,1,45000.00,Hoàn thành,0
250606S6QQFQRK,2025-06-06 06:43,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,20000.00,0.00,1,0.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hạ Long,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 04,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Bác,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SCVHHWGD,2025-06-06 08:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 04,20000.00,14000.00,1,14000.00,Hoàn thành,0
250606SQJQJX33,2025-06-06 11:45,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 02,45000.00,42000.00,1,42000.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Hồ Chủ Tịch,45000.00,42000.00,1,42000.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,45000.00,42000.00,1,42000.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,52000.00,45000.00,1,45000.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10500.00,1,10500.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,1,48000.00,Đã hủy,0
250606SQJQJX33,2025-06-06 11:45,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Đã hủy,0
250606SQXSVCMK,2025-06-06 11:52,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 02,45000.00,42000.00,2,84000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,45000.00,42000.00,2,84000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Hồ Chủ Tịch,45000.00,42000.00,2,84000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,45000.00,42000.00,2,84000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,52000.00,45000.00,2,90000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10500.00,2,21000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,1,48000.00,Hoàn thành,0
250606SQXSVCMK,2025-06-06 11:52,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
250606SXHQXWNU,2025-06-06 13:50,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,50000.00,45000.00,1,45000.00,Hoàn thành,0
250606T76QCS0P,2025-06-06 16:24,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,10500.00,15,157500.00,Hoàn thành,0
250606T76QCS0P,2025-06-06 16:24,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
250606TK9J2XGN,2025-06-06 20:01,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 01,20000.00,14000.00,1,14000.00,Đã hủy,0
250606TK9J2XGN,2025-06-06 20:01,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 04,20000.00,14000.00,1,14000.00,Đã hủy,0
250606TK9J2XGN,2025-06-06 20:01,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,10500.00,2,21000.00,Đã hủy,0
250606TK9J2XGN,2025-06-06 20:01,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10500.00,6,63000.00,Đã hủy,0
250606TM9FF1VY,2025-06-06 20:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 01,20000.00,14000.00,2,28000.00,Hoàn thành,0
250606TM9FF1VY,2025-06-06 20:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 04,20000.00,14000.00,2,28000.00,Hoàn thành,0
250606TM9FF1VY,2025-06-06 20:19,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10500.00,9,94500.00,Hoàn thành,0
250606TM9FF1VY,2025-06-06 20:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
250607UJX6Y98Y,2025-06-07 05:27,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,11000.00,2,22000.00,Hoàn thành,0
250607VTRTNSYN,2025-06-07 17:20,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,11000.00,20,220000.00,Hoàn thành,0
250607VTRTNSYN,2025-06-07 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
25060813KMQ748,2025-06-08 06:30,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,11000.00,2,22000.00,Hoàn thành,0
2506081E1C05HH,2025-06-08 09:37,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Cafe,55000.00,48000.00,14,672000.00,Hoàn thành,0
2506081E1C05HH,2025-06-08 09:37,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,9,432000.00,Hoàn thành,0
2506081E1C05HH,2025-06-08 09:37,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,14,672000.00,Hoàn thành,0
2506081E1C05HH,2025-06-08 09:37,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
2506081MHYR33S,2025-06-08 11:33,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,SGN Cô Gái 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250608206KHDKN,2025-06-08 15:02,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Áo Dài,50000.00,45500.00,1,45500.00,Hoàn thành,0
250608206KHDKN,2025-06-08 15:02,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,50000.00,45500.00,1,45500.00,Hoàn thành,0
250608206KHDKN,2025-06-08 15:02,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đồng Quê 24,50000.00,45500.00,1,45500.00,Hoàn thành,0
250608206KHDKN,2025-06-08 15:02,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN 3 Cảnh,50000.00,45500.00,1,45500.00,Hoàn thành,0
250608206KHDKN,2025-06-08 15:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
2506082D8Y78K7,2025-06-08 18:56,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Lạt 02,45000.00,42500.00,1,42500.00,Hoàn thành,0
2506082D8Y78K7,2025-06-08 18:56,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Lạt 01,45000.00,42500.00,1,42500.00,Hoàn thành,0
2506082KDT624R,2025-06-08 20:46,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội Chùa,55000.00,48000.00,3,144000.00,Hoàn thành,0
2506082KDT624R,2025-06-08 20:46,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,0.00,1,0.00,Hoàn thành,0
2506082RGRVD7X,2025-06-08 22:17,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành,35000.00,35000.00,1,35000.00,Hoàn thành,0
2506082RGRVD7X,2025-06-08 22:17,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Nhà Thờ 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
2506082RGRVD7X,2025-06-08 22:17,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 01,45000.00,42500.00,1,42500.00,Hoàn thành,0
2506082RGRVD7X,2025-06-08 22:17,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Cafe,55000.00,48000.00,1,48000.00,Hoàn thành,0
