Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
241227V21FRK86,2024-12-27 09:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241227V21FRK86,2024-12-27 09:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,30000.00,1,30000.00,Hoàn thành,0
241227V21FRK86,2024-12-27 09:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241227V21FRK86,2024-12-27 09:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241227VM9GV4Y1,2024-12-27 14:31,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,55000.00,42000.00,1,42000.00,Hoàn thành,0
241229440703WV,2024-12-29 10:22,,,Mèo chiêu tài - Mèo năng lượng - Mèo ngoắc tay xe hơi,Mèo chiêu tài vàng,85000.00,58000.00,3,174000.00,Hoàn thành,0
2412295CNVN8D9,2024-12-29 22:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,30000.00,1,30000.00,Hoàn thành,0
2412295CNVN8D9,2024-12-29 22:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
2412307SMGKTBD,2024-12-30 21:27,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam xanh biển,55000.00,44000.00,1,44000.00,Đã hủy,0
2412307SMGKTBD,2024-12-30 21:27,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,55000.00,45000.00,1,45000.00,Đã hủy,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,30000.00,2,60000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,30000.00,1,30000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,30000.00,1,30000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,2,60000.00,Hoàn thành,0
24123182VKDQ4K,2024-12-31 00:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241231945RMPKN,2024-12-31 10:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng hồng,55000.00,44000.00,1,44000.00,Hoàn thành,0
241231945RMPKN,2024-12-31 10:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng xanh ngọc,55000.00,44000.00,1,44000.00,Hoàn thành,0
241231945RMPKN,2024-12-31 10:08,,,"Set Nam Châm Tủ Lạnh, Magnet 3D, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Set 6 Vietnam 02,85000.00,60000.00,1,60000.00,Hoàn thành,0
241231945RMPKN,2024-12-31 10:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hội An,55000.00,45000.00,1,45000.00,Hoàn thành,0
24123197NC4DMP,2024-12-31 11:11,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 04,55000.00,43000.00,1,43000.00,Hoàn thành,0
24123197NC4DMP,2024-12-31 11:11,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Hội An,55000.00,43000.00,1,43000.00,Hoàn thành,0
24123197NC4DMP,2024-12-31 11:11,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,55000.00,43000.00,1,43000.00,Hoàn thành,0
