Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 05,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 06,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 07,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 08,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 09,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 10,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 11,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 12,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 13,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 14,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,35000.00,30000.00,1,30000.00,Hoàn thành,0
2502038EEK8V14,2025-02-03 21:00,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205B9GQCKRC,2025-02-05 00:09,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 05,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205CA3520JU,2025-02-05 09:52,,,Mèo chiêu tài - Mèo năng lượng - Mèo ngoắc tay xe hơi,Mèo chiêu tài vàng,85000.00,55000.00,5,275000.00,Hoàn thành,0
250205CF9KA06U,2025-02-05 11:25,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,3,90000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205D24QSHJU,2025-02-05 17:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 03,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 04,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 07,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 08,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon 13,35000.00,30000.00,1,30000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 04,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Ngẫu Nhiên,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 03,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 07,22000.00,17000.00,1,17000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Chợ Bến Thành,35000.00,28000.00,1,28000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Nhà Thờ Đức Bà,35000.00,28000.00,1,28000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 03,35000.00,28000.00,1,28000.00,Hoàn thành,0
250205DEWJAB60,2025-02-05 20:51,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 04,35000.00,28000.00,1,28000.00,Hoàn thành,0
250205DN7SVF2M,2025-02-05 22:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205DN7SVF2M,2025-02-05 22:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,35000.00,1,35000.00,Hoàn thành,0
250205DN7SVF2M,2025-02-05 22:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,35000.00,1,35000.00,Hoàn thành,0
250206F55SE39R,2025-02-06 13:02,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Hội An,55000.00,50000.00,1,50000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 01,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 02,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Hội An,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Hạ Long,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Lá Cờ,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 05,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 03,55000.00,45000.00,2,90000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam,35000.00,30000.00,5,150000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 03,45000.00,30000.00,2,60000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 04,45000.00,30000.00,1,30000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 05,45000.00,30000.00,1,30000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 06,45000.00,30000.00,1,30000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 07,45000.00,30000.00,2,60000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 01,45000.00,30000.00,2,60000.00,Hoàn thành,0
250207GS7SPWSD,2025-02-07 04:34,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 02,45000.00,30000.00,1,30000.00,Hoàn thành,0
250207H2HB734E,2025-02-07 07:20,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,55000.00,50000.00,1,50000.00,Hoàn thành,0
250207HR1N9GQ6,2025-02-07 13:45,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250207HR1N9GQ6,2025-02-07 13:45,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,35000.00,1,35000.00,Hoàn thành,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hạ Long,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 03,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 05,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 02,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 05,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Chả HN,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 06,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 04,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,22000.00,17000.00,1,17000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xe Đạp 03,35000.00,28000.00,1,28000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 03,35000.00,28000.00,1,28000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 04,35000.00,28000.00,1,28000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 03,45000.00,30000.00,1,30000.00,Đã hủy,0
250207J9R4R1QK,2025-02-07 19:02,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 07,45000.00,30000.00,1,30000.00,Đã hủy,0
250207JAYT21JT,2025-02-07 19:24,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 cô gái,80000.00,55000.00,1,55000.00,Đã hủy,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,35000.00,1,35000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Chợ Bến Thành,35000.00,28000.00,1,28000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xe Đạp 02,35000.00,28000.00,1,28000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Canh Chua,35000.00,28000.00,1,28000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Phở Bò,35000.00,28000.00,1,28000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 03,35000.00,28000.00,1,28000.00,Hoàn thành,0
250208M7VWA1PJ,2025-02-08 13:34,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Cơm Tấm,35000.00,28000.00,1,28000.00,Hoàn thành,0
