Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
250406HKV01YQ5,2025-04-06 09:24,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,32000.00,3,96000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,32000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Bến Thành,32000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet hít khui bia Áo Dài VN - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Áo Dài SG 1S (1 cái),55000.00,50000.00,1,50000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet hít khui bia Áo Dài VN - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Áo Dài DN 8G (1 cái),55000.00,50000.00,1,50000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,32000.00,1,32000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Hồ Chủ Tịch,45000.00,39000.00,1,39000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,39000.00,1,39000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Lạt,45000.00,39000.00,1,39000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,Mèo chiêu tài - Mèo năng lượng - Mèo ngoắc tay xe hơi,Mèo chiêu tài trắng,85000.00,60000.00,1,60000.00,Hoàn thành,0
250407M6QAQ49S,2025-04-07 10:07,,,"Set 6 cái Nam Châm Tủ Lạnh, Magnet phale, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",,85000.00,55000.00,1,55000.00,Hoàn thành,0
250407N8TT5CD2,2025-04-07 20:17,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng Cầu Bàn Tay,35000.00,30000.00,1,30000.00,Hoàn thành,0
250407N8TT5CD2,2025-04-07 20:17,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Hội An,35000.00,30000.00,1,30000.00,Hoàn thành,0
250408PJ1AH7D5,2025-04-08 08:34,,,Magnet Món Ăn Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,32000.00,1,32000.00,Hoàn thành,0
250408PJ1AH7D5,2025-04-08 08:34,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10000.00,3,30000.00,Hoàn thành,0
250408PJ1AH7D5,2025-04-08 08:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,1,48000.00,Hoàn thành,0
250408PJ1AH7D5,2025-04-08 08:34,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Món Ăn,55000.00,48000.00,1,48000.00,Hoàn thành,0
250408QA09DJAU,2025-04-08 15:43,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250408QA09DJAU,2025-04-08 15:43,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250408QA09DJAU,2025-04-08 15:43,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chùa Một Cột,45000.00,40000.00,1,40000.00,Hoàn thành,0
250410UTH85TBD,2025-04-10 10:50,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 02,22000.00,17000.00,2,34000.00,Hoàn thành,0
250410UTH85TBD,2025-04-10 10:50,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,SaPa 02,45000.00,40000.00,1,40000.00,Hoàn thành,0
250410UTH85TBD,2025-04-10 10:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Bánh Xèo,35000.00,27000.00,1,27000.00,Hoàn thành,0
250410UTH85TBD,2025-04-10 10:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Bánh Tét,35000.00,27000.00,1,27000.00,Hoàn thành,0
250410UTH85TBD,2025-04-10 10:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Cơm Tấm,35000.00,27000.00,1,27000.00,Hoàn thành,0
250410VPXU8D1T,2025-04-10 19:18,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đồng Quê 23,55000.00,42000.00,1,42000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,SGN Bến Thành,35000.00,30000.00,1,30000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,SGN Bưu Điện-Bitexco,35000.00,30000.00,1,30000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 02,22000.00,17000.00,1,17000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xe Đạp 03,22000.00,17000.00,1,17000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,22000.00,17000.00,1,17000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,22000.00,17000.00,1,17000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,22000.00,17000.00,1,17000.00,Hoàn thành,0
2504112AYAM5U1,2025-04-11 21:21,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 03,55000.00,45000.00,1,45000.00,Hoàn thành,0
2504135W1U6PYH,2025-04-13 07:23,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 04,35000.00,27000.00,1,27000.00,Hoàn thành,0
2504135W1U6PYH,2025-04-13 07:23,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 03,55000.00,45000.00,1,45000.00,Hoàn thành,0
2504135YFQ5871,2025-04-13 08:06,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,55000.00,42000.00,1,42000.00,Hoàn thành,0
2504136W53CHGU,2025-04-13 16:57,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,2,96000.00,Hoàn thành,0
2504147J690BCK,2025-04-13 23:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,1,48000.00,Hoàn thành,0
2504147J690BCK,2025-04-13 23:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,55000.00,48000.00,1,48000.00,Hoàn thành,0
2504147J690BCK,2025-04-13 23:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,1,48000.00,Hoàn thành,0
2504147J690BCK,2025-04-13 23:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Món Ăn,55000.00,48000.00,1,48000.00,Hoàn thành,0
2504148HCP0XNA,2025-04-14 08:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,55000.00,42000.00,1,42000.00,Hoàn thành,0
2504148HCP0XNA,2025-04-14 08:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Saigon 14,35000.00,30000.00,1,30000.00,Hoàn thành,0
250415BDP24TBA,2025-04-15 12:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Quạt SGN Xe Bánh Mì,55000.00,48000.00,6,288000.00,Đã hủy,0
250415BDP24TBA,2025-04-15 12:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Quạt Đà Nẵng,55000.00,48000.00,1,48000.00,Đã hủy,0
250415BDP24TBA,2025-04-15 12:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,3,144000.00,Đã hủy,0
250415BQP7H79T,2025-04-15 15:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,55000.00,48000.00,2,96000.00,Hoàn thành,0
250415BQP7H79T,2025-04-15 15:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,55000.00,48000.00,3,144000.00,Hoàn thành,0
250415BQP7H79T,2025-04-15 15:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,5,240000.00,Hoàn thành,0
250415CGRXP2DE,2025-04-15 22:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,55000.00,42000.00,4,168000.00,Hoàn thành,0
250415CGRXP2DE,2025-04-15 22:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đồng Quê 24,55000.00,42000.00,4,168000.00,Hoàn thành,0
250415CGRXP2DE,2025-04-15 22:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN 3 Cảnh,55000.00,42000.00,4,168000.00,Hoàn thành,0
250415CGRXP2DE,2025-04-15 22:32,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN - ĐN - HL,55000.00,42000.00,4,168000.00,Hoàn thành,0
250416E8FY5JHU,2025-04-16 15:09,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10000.00,1,10000.00,Hoàn thành,0
250417G7QPCX6M,2025-04-17 10:01,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GDGKWR9T,2025-04-17 11:44,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GDGKWR9T,2025-04-17 11:44,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GDGKWR9T,2025-04-17 11:44,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GDGKWR9T,2025-04-17 11:44,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GGEHX6K8,2025-04-17 12:37,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An,45000.00,40000.00,1,40000.00,Hoàn thành,0
250417GGEHX6K8,2025-04-17 12:37,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250418JQGG8B5R,2025-04-18 09:48,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Lá Cờ,55000.00,42000.00,1,42000.00,Hoàn thành,0
250418JQGG8B5R,2025-04-18 09:48,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN 3 Cảnh,55000.00,42000.00,1,42000.00,Hoàn thành,0
250419M86N7FDJ,2025-04-19 00:20,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An,45000.00,40000.00,1,40000.00,Đã hủy,0
250419M86N7FDJ,2025-04-19 00:20,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Đã hủy,0
250419M86N7FDJ,2025-04-19 00:20,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,45000.00,40000.00,1,40000.00,Đã hủy,0
250419M86N7FDJ,2025-04-19 00:20,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,45000.00,40000.00,1,40000.00,Đã hủy,0
250419M88WPUKT,2025-04-19 00:21,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An,45000.00,40000.00,1,40000.00,Hoàn thành,0
250419M88WPUKT,2025-04-19 00:21,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250419M88WPUKT,2025-04-19 00:21,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,45000.00,40000.00,1,40000.00,Hoàn thành,0
250419M88WPUKT,2025-04-19 00:21,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250420QQMBG93R,2025-04-20 09:34,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hạ Long,22000.00,17000.00,10,170000.00,Đã hủy,0
250420QQTD3BEA,2025-04-20 09:37,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hạ Long,22000.00,17000.00,5,85000.00,Hoàn thành,0
250420QQTD3BEA,2025-04-20 09:37,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,22000.00,17000.00,5,85000.00,Hoàn thành,0
250420QQTD3BEA,2025-04-20 09:37,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,22000.00,17000.00,5,85000.00,Hoàn thành,0
250421UGMEMF2R,2025-04-21 21:39,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập,45000.00,40000.00,5,200000.00,Hoàn thành,0
250421UGMEMF2R,2025-04-21 21:39,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Hồ Chủ Tịch,45000.00,40000.00,5,200000.00,Hoàn thành,0
250421UGMEMF2R,2025-04-21 21:39,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,40000.00,5,200000.00,Hoàn thành,0
250421UGMEMF2R,2025-04-21 21:39,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Món Ăn 01,45000.00,40000.00,5,200000.00,Hoàn thành,0
2504220JC40GVC,2025-04-22 18:15,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,45000.00,40000.00,1,40000.00,Đã hủy,0
2504220JC40GVC,2025-04-22 18:15,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chùa Một Cột,45000.00,40000.00,1,40000.00,Đã hủy,0
2504220JC40GVC,2025-04-22 18:15,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Cột Cờ HN,45000.00,40000.00,1,40000.00,Đã hủy,0
