Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
250803SFVXNRY1,2025-08-03 06:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,20000.00,13400.00,1,13400.00,Đã hủy,0
250803SFVXNRY1,2025-08-03 06:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,20000.00,13400.00,1,13400.00,Đã hủy,0
250803SFVXNRY1,2025-08-03 06:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Bác,20000.00,13400.00,2,26800.00,Đã hủy,0
250803SFVXNRY1,2025-08-03 06:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,20000.00,13400.00,1,13400.00,Đã hủy,0
250803SFVXNRY1,2025-08-03 06:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,20000.00,14000.00,1,14000.00,Đã hủy,0
250803SG0NU61Q,2025-08-03 06:23,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,20000.00,13400.00,1,13400.00,Hoàn thành,0
250803SG0NU61Q,2025-08-03 06:23,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,20000.00,13400.00,1,13400.00,Hoàn thành,0
250803SG0NU61Q,2025-08-03 06:23,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Bác,20000.00,13400.00,2,26800.00,Hoàn thành,0
250803SG0NU61Q,2025-08-03 06:23,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,20000.00,13400.00,1,13400.00,Hoàn thành,0
250803SG0NU61Q,2025-08-03 06:23,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,20000.00,14000.00,1,14000.00,Hoàn thành,0
250803TWED31DT,2025-08-03 19:56,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,12000.00,4,48000.00,Hoàn thành,0
250803U0919JJ3,2025-08-03 20:46,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,20000.00,14000.00,1,14000.00,Hoàn thành,0
250803U0919JJ3,2025-08-03 20:46,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804U9N8J0QB,2025-08-03 23:34,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng - Cầu Rồng,35000.00,35000.00,3,105000.00,Hoàn thành,0
250804U9RMC6PE,2025-08-03 23:36,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,52400.00,5,262000.00,Hoàn thành,0
250804U9RMC6PE,2025-08-03 23:36,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,53000.00,3,159000.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,20000.00,13668.00,1,13668.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 02,20000.00,13666.00,1,13666.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,20000.00,13666.00,1,13666.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,41000.00,2,82000.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804UKMQ05A6,2025-08-04 02:33,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804VEQGKV44,2025-08-04 10:38,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804VEQGKV44,2025-08-04 10:38,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804VEQGKV44,2025-08-04 10:38,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Hội An - 35,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804VEQGKV44,2025-08-04 10:38,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,12000.00,3,36000.00,Hoàn thành,0
250804VEQGKV44,2025-08-04 10:38,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,42000.00,1,42000.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ SGN,35000.00,34351.67,3,103055.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ,35000.00,34351.75,4,137407.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Xích Lô,35000.00,34351.71,7,240462.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,52000.00,49076.00,1,49076.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bùi Viện,35000.00,34400.00,2,68800.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ SGN,35000.00,34400.00,3,103200.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bùi Viện,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,52000.00,49333.50,4,197334.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Vietnam 9.4,52000.00,49333.33,6,296000.00,Hoàn thành,0
250804VJV6DDVD,2025-08-04 11:52,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Vietnam 9.6,52000.00,49333.20,5,246666.00,Hoàn thành,0
250804VKGEUN77,2025-08-04 12:03,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 04,20000.00,14000.00,1,14000.00,Đã hủy,0
250804VKGEUN77,2025-08-04 12:03,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 03,20000.00,14000.00,1,14000.00,Đã hủy,0
250804VKGEUN77,2025-08-04 12:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,52000.00,50000.00,1,50000.00,Đã hủy,0
250804VKGEUN77,2025-08-04 12:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 03,52000.00,50000.00,1,50000.00,Đã hủy,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,20000.00,13400.00,1,13400.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,20000.00,13400.00,1,13400.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,20000.00,13400.00,1,13400.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,20000.00,13400.00,1,13400.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 01,20000.00,13400.00,1,13400.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 05,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804VU2T6149,2025-08-04 14:19,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
250804004SRB3J,2025-08-04 16:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,SGN HCM Bến Thành 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804004SRB3J,2025-08-04 16:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 01,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804004SRB3J,2025-08-04 16:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Hội An,35000.00,35000.00,1,35000.00,Hoàn thành,0
250804004SRB3J,2025-08-04 16:49,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 11,35000.00,35000.00,1,35000.00,Hoàn thành,0
25080403JRTU29,2025-08-04 17:50,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đồng Quê 24,50000.00,46350.00,6,278100.00,Hoàn thành,0
25080403JRTU29,2025-08-04 17:50,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN - ĐN - HL,50000.00,46350.00,4,185400.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 05,20000.00,13350.00,2,26700.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 05,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 07,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 01,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 06,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 08,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 09,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 04,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 04,20000.00,13350.00,1,13350.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 04,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 03,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508040F1A3G9J,2025-08-04 21:15,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,12000.00,5,60000.00,Hoàn thành,0
2508040HSG1FN5,2025-08-04 22:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê,35000.00,35000.00,3,105000.00,Hoàn thành,0
2508040HSG1FN5,2025-08-04 22:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 3D,35000.00,35000.00,2,70000.00,Hoàn thành,0
2508040HSG1FN5,2025-08-04 22:05,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đồng Quê 23,50000.00,47000.00,2,94000.00,Hoàn thành,0
2508040HSG1FN5,2025-08-04 22:05,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,HN Hồ Gươm,50000.00,47000.00,2,94000.00,Hoàn thành,0
2508050MYSYUY4,2025-08-04 23:02,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam,45000.00,42000.00,1,42000.00,Hoàn thành,0
2508051KV0V5T9,2025-08-05 08:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508051KV0V5T9,2025-08-05 08:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508051KV0V5T9,2025-08-05 08:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508051KV0V5T9,2025-08-05 08:15,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Canh Chua,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052CUJ15J6,2025-08-05 15:42,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 02,45000.00,42000.00,1,42000.00,Hoàn thành,0
2508052CUJ15J6,2025-08-05 15:42,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,45000.00,42000.00,1,42000.00,Hoàn thành,0
2508052CUJ15J6,2025-08-05 15:42,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An 02,45000.00,42000.00,1,42000.00,Hoàn thành,0
2508052CUJ15J6,2025-08-05 15:42,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,12000.00,3,36000.00,Hoàn thành,0
2508052HGFG4HV,2025-08-05 17:05,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Mekong,52000.00,49400.00,5,247000.00,Hoàn thành,0
2508052HGFG4HV,2025-08-05 17:05,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Mekong,52000.00,50000.00,2,100000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Bác,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508052WRH3GPQ,2025-08-05 20:44,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,20000.00,14000.00,2,28000.00,Hoàn thành,0
2508064EQ20FH9,2025-08-06 11:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 01,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508064EQ20FH9,2025-08-06 11:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dâu Rể 03,20000.00,14000.00,1,14000.00,Hoàn thành,0
2508065F99WAWG,2025-08-06 21:03,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,53000.00,1,53000.00,Hoàn thành,0
2508076DWAHM66,2025-08-07 06:11,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon,35000.00,35000.00,1,35000.00,Hoàn thành,0
2508076DWAHM66,2025-08-07 06:11,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Hội An Chùa Cầu,35000.00,35000.00,1,35000.00,Hoàn thành,0
2508076DWAHM66,2025-08-07 06:11,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Hà Nội Quạt,35000.00,35000.00,1,35000.00,Hoàn thành,0
2508076DWAHM66,2025-08-07 06:11,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Hà Nội Cô Gái,35000.00,35000.00,1,35000.00,Hoàn thành,0
2508076DWAHM66,2025-08-07 06:11,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng - Cầu Rồng,35000.00,35000.00,2,70000.00,Hoàn thành,0
