Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
240903166JSFKT,2024-09-03 12:37,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Quạt,29000.00,24000.00,20,480000.00,Hoàn thành,0
240903166JSFKT,2024-09-03 12:37,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,24000.00,20,480000.00,Hoàn thành,0
240903166JSFKT,2024-09-03 12:37,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,29000.00,24000.00,20,480000.00,Hoàn thành,0
24090316GQ290Y,2024-09-03 12:42,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Bến Thành,29000.00,24000.00,20,480000.00,Đã hủy,0
24090316GQ290Y,2024-09-03 12:42,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,24000.00,20,480000.00,Đã hủy,0
240903173PJ30S,2024-09-03 12:53,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Bến Thành,29000.00,24000.00,25,600000.00,Hoàn thành,0
240903173PJ30S,2024-09-03 12:53,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Áo Dài,29000.00,24000.00,25,600000.00,Hoàn thành,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Tân Định,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Chả HN,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cà Phê,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 02,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YNH1GBY,2024-09-03 20:12,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 01,22000.00,15400.00,1,15400.00,Đã hủy,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Phở Bò,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Tân Định,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Chả HN,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cà Phê,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 02,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409031YQVD61N,2024-09-03 20:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Dinh Độc Lập 01,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409043URV9E1B,2024-09-04 14:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,24500.00,1,24500.00,Hoàn thành,0
2409043URV9E1B,2024-09-04 14:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409043URV9E1B,2024-09-04 14:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409043URV9E1B,2024-09-04 14:08,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409043UV0FQ19,2024-09-04 14:10,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,24500.00,1,24500.00,Hoàn thành,0
24090564GVK6X6,2024-09-05 11:50,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Hoa Sen,29000.00,23200.00,1,23200.00,Hoàn thành,0
24090564GVK6X6,2024-09-05 11:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 04,35000.00,24500.00,1,24500.00,Hoàn thành,0
24090564GVK6X6,2024-09-05 11:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,35000.00,2,70000.00,Hoàn thành,0
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xe Đạp 02,22000.00,15400.00,2,30800.00,Hoàn thành,2
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xích Lô 03,22000.00,15400.00,2,30800.00,Hoàn thành,2
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 06,22000.00,15400.00,2,30800.00,Hoàn thành,2
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 01,22000.00,15400.00,2,30800.00,Hoàn thành,2
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,22000.00,15400.00,4,61600.00,Hoàn thành,4
24090564Y6ARW0,2024-09-05 11:58,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,22000.00,15400.00,4,61600.00,Hoàn thành,4
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Chợ Bến Thành,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Nhà Thờ Đức Bà,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xe Đạp 01,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 01,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xích Lô 03,35000.00,33000.00,1,33000.00,Đã hủy,0
24090688UMCT2V,2024-09-06 08:13,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,33000.00,1,33000.00,Đã hủy,0
2409068PA48TMA,2024-09-06 12:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bún Đậu,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,35000.00,1,35000.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Xe Đạp 02,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cơm Tấm,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Bún Chả HN,22000.00,15400.00,1,15400.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Canh Chua,22000.00,22000.00,1,22000.00,Hoàn thành,0
2409068PA48TMA,2024-09-06 12:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,22000.00,22000.00,1,22000.00,Hoàn thành,0
24090696P0VK92,2024-09-06 17:06,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,35000.00,6,210000.00,Đã hủy,0
240906970HJYHQ,2024-09-06 17:12,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 02,35000.00,35000.00,6,210000.00,Hoàn thành,0
24090697DVU65V,2024-09-06 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,22000.00,16000.00,9,144000.00,Hoàn thành,0
24090697DVU65V,2024-09-06 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,22000.00,16000.00,5,80000.00,Hoàn thành,0
24090697DVU65V,2024-09-06 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cà Phê,22000.00,16000.00,5,80000.00,Hoàn thành,0
24090697DVU65V,2024-09-06 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Lăng Bác,22000.00,16000.00,5,80000.00,Hoàn thành,0
24090697DVU65V,2024-09-06 17:20,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Hôi An,22000.00,16000.00,5,80000.00,Hoàn thành,0
