Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
241012CBQ9XTTD,2024-10-12 16:35,,,"Móc Khoá Nón Lá, Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 4cm",Móc Khóa Nón Lá,11500.00,9000.00,6,54000.00,Hoàn thành,0
241013E4CP5BK9,2024-10-13 09:29,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241013E4CP5BK9,2024-10-13 09:29,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 03,55000.00,43000.00,1,43000.00,Hoàn thành,0
241013EB1N3XPG,2024-10-13 11:28,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241013EB1N3XPG,2024-10-13 11:28,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241013EB1N3XPG,2024-10-13 11:28,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241013EB1N3XPG,2024-10-13 11:28,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241013EC92TWCY,2024-10-13 11:50,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,55000.00,43000.00,1,43000.00,Đã hủy,0
241013EC92TWCY,2024-10-13 11:50,,,"Móc Khoá Nón Lá, Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 4cm",Nam Châm Nón Lá,11500.00,9000.00,1,9000.00,Đã hủy,0
241013EC92TWCY,2024-10-13 11:50,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 01,35000.00,30000.00,1,30000.00,Đã hủy,0
241013EES877T7,2024-10-13 12:35,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 03,45000.00,30000.00,3,90000.00,Hoàn thành,0
241013EES877T7,2024-10-13 12:35,,,"Nam châm tủ lạnh, Magnet handmade, Quà lưu niệm Việt Nam/ Mẫu đồng quê - Cô gái áo dài",Vietnam 06,45000.00,30000.00,3,90000.00,Hoàn thành,0
241013EPPHHXTH,2024-10-13 14:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,55000.00,43000.00,1,43000.00,Hoàn thành,0
241013EPPHHXTH,2024-10-13 14:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 02,55000.00,43000.00,2,86000.00,Hoàn thành,0
241013EPPHHXTH,2024-10-13 14:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 03,55000.00,43000.00,1,43000.00,Hoàn thành,0
241014FPKR43CG,2024-10-14 00:28,,,"Móc Khoá Nón Lá, Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 4cm",Móc Khóa Nón Lá,11500.00,9000.00,2,18000.00,Hoàn thành,0
241014FPKR43CG,2024-10-14 00:28,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241014FPKR43CG,2024-10-14 00:28,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,30000.00,1,30000.00,Hoàn thành,0
241015MDME1ED2,2024-10-15 21:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 03,55000.00,43000.00,3,129000.00,Hoàn thành,0
241016MK6EC1MJ,2024-10-15 23:10,,,"Set Nam Châm Tủ Lạnh, Magnet 3D, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Set 6 Món Ăn,85000.00,65000.00,1,65000.00,Hoàn thành,0
241016MKCVAY67,2024-10-15 23:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241016MKCVAY67,2024-10-15 23:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hội An,55000.00,43000.00,1,43000.00,Hoàn thành,0
241016MKCVAY67,2024-10-15 23:13,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241016P2BU25JD,2024-10-16 13:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 cô gái,80000.00,60000.00,2,120000.00,Hoàn thành,0
241016P2BU25JD,2024-10-16 13:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241017S5VY1RXS,2024-10-17 18:55,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241017S5VY1RXS,2024-10-17 18:55,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241017S5VY1RXS,2024-10-17 18:55,,,"Móc Khoá Nón Lá, Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 4cm",Nam Châm Nón Lá,11500.00,9000.00,1,9000.00,Hoàn thành,0
241018TTD4AHMD,2024-10-18 10:35,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241018TTD4AHMD,2024-10-18 10:35,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,30000.00,1,30000.00,Hoàn thành,0
241018TTD4AHMD,2024-10-18 10:35,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,2,60000.00,Hoàn thành,0
2410227ANJ4UWX,2024-10-22 06:19,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Phở Bò,35000.00,30000.00,5,150000.00,Hoàn thành,0
2410227ANJ4UWX,2024-10-22 06:19,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Bánh Mì,35000.00,30000.00,5,150000.00,Hoàn thành,0
2410227ANJ4UWX,2024-10-22 06:19,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Cà Phê,35000.00,30000.00,5,150000.00,Hoàn thành,0
2410227ANJ4UWX,2024-10-22 06:19,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Cơm Tấm,35000.00,30000.00,5,150000.00,Hoàn thành,0
2410228NU5HSYS,2024-10-22 19:12,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024BRNU9W4G,2024-10-24 00:41,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024BRNU9W4G,2024-10-24 00:41,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024BRNU9W4G,2024-10-24 00:41,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Chợ Bến Thành,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Nhà Thờ Đức Bà,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 03,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241024CPSDJMJ4,2024-10-24 09:39,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Vietnam 02,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FAV8SYNX,2024-10-25 10:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FAV8SYNX,2024-10-25 10:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FAV8SYNX,2024-10-25 10:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FAV8SYNX,2024-10-25 10:44,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FAV8SYNX,2024-10-25 10:44,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Dâu Rể 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241025FMKG1VKS,2024-10-25 13:38,,,Magnet Cô Gái Áo Dài Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Cầm Hoa,32000.00,30000.00,1,30000.00,Hoàn thành,0
241025FMKG1VKS,2024-10-25 13:38,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 cô gái,80000.00,60000.00,1,60000.00,Hoàn thành,0
241026GQJS4P96,2024-10-26 00:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,55000.00,43000.00,1,43000.00,Hoàn thành,0
241026GQJS4P96,2024-10-26 00:04,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 03,55000.00,43000.00,2,86000.00,Hoàn thành,0
241026HSMVME2A,2024-10-26 10:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 món ăn,80000.00,60000.00,1,60000.00,Hoàn thành,0
241026HSMVME2A,2024-10-26 10:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 Sài Gòn,80000.00,60000.00,1,60000.00,Hoàn thành,0
241026HSMVME2A,2024-10-26 10:14,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Set 3 Hà Nội,80000.00,60000.00,1,60000.00,Hoàn thành,0
241026HSMVME2A,2024-10-26 10:14,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái 04,22000.00,0.00,1,0.00,Hoàn thành,0
241026K289TFBX,2024-10-26 22:21,,,Móc Khoá Lưu Niệm Việt Nam - Móc Khóa Gỗ Handmade - Quà Tặng Lưu Niệm Việt Nam,Cô Gái VN 01,22000.00,19000.00,1,19000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,Vietnam 01,55000.00,45000.00,1,45000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Chợ Bến Thành,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Nhà Thờ Đức Bà,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,"Nam Châm Tủ Lạnh, Magnet Handmade, Quà Tặng Lưu Niệm Việt Nam, Hít Tủ Lạnh",Xe Đạp 02,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241027M7P5T1A3,2024-10-27 09:30,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241027N57M6TJ3,2024-10-27 18:19,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027N57M6TJ3,2024-10-27 18:19,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Tét,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027N57M6TJ3,2024-10-27 18:19,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241027NG7H4Q43,2024-10-27 21:36,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Hà Nội 02,55000.00,43000.00,1,43000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,30000.00,1,30000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241028Q52U3AN6,2024-10-28 13:22,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 03,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
241029SB66X8UG,2024-10-29 10:16,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Hoàn thành,0
241030VHY7D4NB,2024-10-30 16:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Đã hủy,0
241030VHY7D4NB,2024-10-30 16:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Đã hủy,0
241030VHY7D4NB,2024-10-30 16:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Đã hủy,0
241030VHY7D4NB,2024-10-30 16:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Đã hủy,0
241030VHY7D4NB,2024-10-30 16:56,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Mì,35000.00,30000.00,1,30000.00,Đã hủy,0
241030VJ18A1E3,2024-10-30 16:57,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phở,35000.00,30000.00,1,30000.00,Hoàn thành,0
241030VJ18A1E3,2024-10-30 16:57,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cà Phê 01,35000.00,30000.00,1,30000.00,Hoàn thành,0
241030VJ18A1E3,2024-10-30 16:57,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Gỏi Cuốn,35000.00,30000.00,1,30000.00,Hoàn thành,0
241030VJ18A1E3,2024-10-30 16:57,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Bánh Xèo,35000.00,30000.00,1,30000.00,Hoàn thành,0
